Market,Month,Year,Maize.price,Beans.price,Latitude,Longitude
Taita Taveta,October,2015,39.8,91.8,-3.40457,38.36616
Taita Taveta,November,2015,40,92.6,-3.40457,38.36616
Taita Taveta,December,2015,40,92,-3.40457,38.36616
Tana River,January,2015,35,NA,-1.18902,39.83223
Tana River,February,2015,35,NA,-1.18902,39.83223
Tana River,March,2015,31,NA,-1.18902,39.83223
Tana River,April,2015,31,NA,-1.18902,39.83223
Tana River,May,2015,38,NA,-1.18902,39.83223
Tana River,June,2015,36,NA,-1.18902,39.83223
Tana River,July,2015,42,NA,-1.18902,39.83223
Tana River,August,2015,41,NA,-1.18902,39.83223
Tana River,September,2015,39.25,NA,-1.18902,39.83223
Tana River,October,2015,31.25,NA,-1.18902,39.83223
Tana River,November,2015,44.47,NA,-1.18902,39.83223
Tana River,December,2015,42.5,NA,-1.18902,39.83223
Tharaka Nithi,January,2015,31,NA,-0.15708,37.97344
Tharaka Nithi,February,2015,35,NA,-0.15708,37.97344
Tharaka Nithi,March,2015,31,NA,-0.15708,37.97344
Tharaka Nithi,April,2015,32,NA,-0.15708,37.97344
Tharaka Nithi,May,2015,34,NA,-0.15708,37.97344
Tharaka Nithi,June,2015,32,NA,-0.15708,37.97344
Tharaka Nithi,July,2015,33,NA,-0.15708,37.97344
Tharaka Nithi,August,2015,33,NA,-0.15708,37.97344
Tharaka Nithi,September,2015,33,NA,-0.15708,37.97344
Tharaka Nithi,October,2015,33,NA,-0.15708,37.97344
Tharaka Nithi,November,2015,32,NA,-0.15708,37.97344
Tharaka Nithi,December,2015,32,NA,-0.15708,37.97344
Turkana,January,2015,82,122,3.70367,34.87184
Turkana,February,2015,74,96.65,3.70367,34.87184
Turkana,March,2015,70,107,3.70367,34.87184
Turkana,April,2015,78,104,3.70367,34.87184
Turkana,May,2015,69,112,3.70367,34.87184
Turkana,June,2015,73,97,3.70367,34.87184
Turkana,July,2015,75,95,3.70367,34.87184
Turkana,August,2015,82,117,3.70367,34.87184
Turkana,September,2015,76,125,3.70367,34.87184
Turkana,October,2015,79,134,3.70367,34.87184
Turkana,November,2015,78,121,3.70367,34.87184
Turkana,December,2015,81,119,3.70367,34.87184
Wajir,January,2015,49,85,1.75047,40.0595
Wajir,February,2015,53,84,1.75047,40.0595
Wajir,March,2015,50,85,1.75047,40.0595
Wajir,April,2015,48,83,1.75047,40.0595
Wajir,May,2015,48,84,1.75047,40.0595
Wajir,June,2015,51,87,1.75047,40.0595
Wajir,July,2015,53,80,1.75047,40.0595
Wajir,August,2015,52,85,1.75047,40.0595
Wajir,September,2015,54,85,1.75047,40.0595
Wajir,October,2015,54,81,1.75047,40.0595
Wajir,November,2015,54,86,1.75047,40.0595
Wajir,December,2015,50,86,1.75047,40.0595
West Pokot,January,2015,26.43,86.86,1.25225,35.09099
West Pokot,February,2015,30,82.14,1.25225,35.09099
West Pokot,March,2015,30.85,88.96,1.25225,35.09099
West Pokot,April,2015,33,96.9,1.25225,35.09099
West Pokot,May,2015,34.8,98.2,1.25225,35.09099
West Pokot,June,2015,35.5,95.4,1.25225,35.09099
West Pokot,July,2015,38,86,1.25225,35.09099
West Pokot,August,2015,39,68,1.25225,35.09099
West Pokot,September,2015,35.7,70.5,1.25225,35.09099
West Pokot,October,2015,27.7,65,1.25225,35.09099
West Pokot,November,2015,28,62,1.25225,35.09099
West Pokot,December,2015,26,65,1.25225,35.09099
Baringo,January,2014,43,96.7,0.46975,35.97937
Baringo,February,2014,47.8,99.2,0.46975,35.97937
Baringo,March,2014,46.7,102.1,0.46975,35.97937
Baringo,April,2014,48.7,101.6,0.46975,35.97937
Baringo,May,2014,49,102.3,0.46975,35.97937
Baringo,June,2014,55,121.3,0.46975,35.97937
Baringo,July,2014,50,102.7,0.46975,35.97937
Baringo,August,2014,52,111.6,0.46975,35.97937
Baringo,September,2014,47.2,107.5,0.46975,35.97937
Baringo,October,2014,47,104.8,0.46975,35.97937
Baringo,November,2014,42.2,97.17,0.46975,35.97937
Baringo,December,2014,43.6,103.6,0.46975,35.97937
Embu,January,2014,42,75.5,-0.87239,37.23352
Embu,February,2014,41,73,-0.87239,37.23352
Embu,March,2014,40,81.5,-0.87239,37.23352
Embu,April,2014,39,105.5,-0.87239,37.23352
Embu,May,2014,41,98,-0.87239,37.23352
Embu,June,2014,43,77,-0.87239,37.23352
Embu,July,2014,41,74,-0.87239,37.23352
Embu,August,2014,40,76.5,-0.87239,37.23352
Embu,September,2014,37,79.5,-0.87239,37.23352
Embu,October,2014,39,79.5,-0.87239,37.23352
Embu,November,2014,38,81,-0.87239,37.23352
Embu,December,2014,NA,NA,-0.87239,37.23352
Garissa,January,2014,55,NA,-0.45671,39.64047
Garissa,February,2014,60,NA,-0.45671,39.64047
Garissa,March,2014,60,NA,-0.45671,39.64047
Garissa,April,2014,60,NA,-0.45671,39.64047
Garissa,May,2014,60,NA,-0.45671,39.64047
Garissa,June,2014,60,NA,-0.45671,39.64047
Garissa,July,2014,65,NA,-0.45671,39.64047
Garissa,August,2014,65,NA,-0.45671,39.64047
Garissa,September,2014,65,NA,-0.45671,39.64047
Garissa,October,2014,65,NA,-0.45671,39.64047
Garissa,November,2014,65,NA,-0.45671,39.64047
Garissa,December,2014,65,NA,-0.45671,39.64047
Isiolo,January,2014,45,85,0.35,37.5833
Isiolo,February,2014,45,85,0.35,37.5833
Isiolo,March,2014,46,85,0.35,37.5833
Isiolo,April,2014,46,86,0.35,37.5833
Isiolo,May,2014,46,86,0.35,37.5833
Isiolo,June,2014,47,87,0.35,37.5833
Isiolo,July,2014,48,87,0.35,37.5833
Isiolo,August,2014,49,88,0.35,37.5833
Isiolo,September,2014,50,88,0.35,37.5833
Isiolo,October,2014,50,89,0.35,37.5833
Isiolo,November,2014,50,89,0.35,37.5833
Isiolo,December,2014,NA,NA,0.35,37.5833
Kajiado,January,2014,48.6,92.17,-1.84592,36.78918
Kajiado,February,2014,41.9,87,-1.84592,36.78918
Kajiado,March,2014,38,87,-1.84592,36.78918
Kajiado,April,2014,43,93,-1.84592,36.78918
Kajiado,May,2014,46.4,92.4,-1.84592,36.78918
Kajiado,June,2014,46.7,90.8,-1.84592,36.78918
Kajiado,July,2014,42.5,84.9,-1.84592,36.78918
Kajiado,August,2014,45.9,89.9,-1.84592,36.78918
Kajiado,September,2014,44.5,85.25,-1.84592,36.78918
Kajiado,October,2014,45.5,87.22,-1.84592,36.78918
Kajiado,November,2014,42.44,86.69,-1.84592,36.78918
Kajiado,December,2014,41.2,89.2,-1.84592,36.78918
Kilifi,January,2014,41.9,87,-3.6333,39.85
Kilifi,February,2014,41.6,87.8,-3.6333,39.85
Kilifi,March,2014,40.7,86.8,-3.6333,39.85
Kilifi,April,2014,40.5,86.7,-3.6333,39.85
Kilifi,May,2014,44.3,85.8,-3.6333,39.85
Kilifi,June,2014,48.7,88.2,-3.6333,39.85
Kilifi,July,2014,46.3,83.8,-3.6333,39.85
Kilifi,August,2014,39.2,83.2,-3.6333,39.85
Kilifi,September,2014,41.83,85.2,-3.6333,39.85
Kilifi,October,2014,38.6,84.1,-3.6333,39.85
Kilifi,November,2014,37.5,83.5,-3.6333,39.85
Kilifi,December,2014,39.3,85.1,-3.6333,39.85
Kitui,January,2014,37,73,-1.36648,38.01201
Kitui,February,2014,36.5,76,-1.36648,38.01201
Kitui,March,2014,36.5,78,-1.36648,38.01201
Kitui,April,2014,36.5,80,-1.36648,38.01201
Kitui,May,2014,37.5,81,-1.36648,38.01201
Kitui,June,2014,39.5,80,-1.36648,38.01201
Kitui,July,2014,39,77,-1.36648,38.01201
Kitui,August,2014,36,75,-1.36648,38.01201
Kitui,September,2014,34,72.5,-1.36648,38.01201
Kitui,October,2014,32,72.5,-1.36648,38.01201
Kitui,November,2014,32,76,-1.36648,38.01201
Kitui,December,2014,34,79,-1.36648,38.01201
Kwale,January,2014,43.75,NA,-4.28178,39.56682
Kwale,February,2014,43.45,NA,-4.28178,39.56682
Kwale,March,2014,41,NA,-4.28178,39.56682
Kwale,April,2014,40.9,NA,-4.28178,39.56682
Kwale,May,2014,44.9,NA,-4.28178,39.56682
Kwale,June,2014,45.4,NA,-4.28178,39.56682
Kwale,July,2014,41.2,NA,-4.28178,39.56682
Kwale,August,2014,40,NA,-4.28178,39.56682
Kwale,September,2014,35.5,NA,-4.28178,39.56682
Kwale,October,2014,34.7,NA,-4.28178,39.56682
Kwale,November,2014,35,NA,-4.28178,39.56682
Kwale,December,2014,34.5,NA,-4.28178,39.56682
Laikipia,January,2014,35,NA,-0.7182,36.43624
Laikipia,February,2014,37,NA,-0.7182,36.43624
Laikipia,March,2014,38,NA,-0.7182,36.43624
Laikipia,April,2014,36,NA,-0.7182,36.43624
Laikipia,May,2014,39,NA,-0.7182,36.43624
Laikipia,June,2014,41,NA,-0.7182,36.43624
Laikipia,July,2014,44,NA,-0.7182,36.43624
Laikipia,August,2014,42,NA,-0.7182,36.43624
Laikipia,September,2014,42,NA,-0.7182,36.43624
Laikipia,October,2014,41,NA,-0.7182,36.43624
Laikipia,November,2014,38,NA,-0.7182,36.43624
Laikipia,December,2014,36,NA,-0.7182,36.43624
Lamu,January,2014,31.74,87.23,-2.26754,40.90106
Lamu,February,2014,38.6,85.97,-2.26754,40.90106
Lamu,March,2014,35,81.2,-2.26754,40.90106
Lamu,April,2014,36.64,85.82,-2.26754,40.90106
Lamu,May,2014,41.42,84.17,-2.26754,40.90106
Lamu,June,2014,40.84,90.47,-2.26754,40.90106
Lamu,July,2014,42.64,86.32,-2.26754,40.90106
Lamu,August,2014,34.24,85,-2.26754,40.90106
Lamu,September,2014,24.3,93.32,-2.26754,40.90106
Lamu,October,2014,23.2,88.32,-2.26754,40.90106
Lamu,November,2014,23.53,86.4,-2.26754,40.90106
Lamu,December,2014,25.14,87.13,-2.26754,40.90106
Makueni,January,2014,38.67,78.7,-1.54214,37.25674
Makueni,February,2014,37.67,74.79,-1.54214,37.25674
Makueni,March,2014,37.11,75.41,-1.54214,37.25674
Makueni,April,2014,35.82,82.5,-1.54214,37.25674
Makueni,May,2014,36.7,78.96,-1.54214,37.25674
Makueni,June,2014,37.73,79.44,-1.54214,37.25674
Makueni,July,2014,38.69,77.73,-1.54214,37.25674
Makueni,August,2014,36.25,78.7,-1.54214,37.25674
Makueni,September,2014,35.5,78,-1.54214,37.25674
Makueni,October,2014,33.75,82,-1.54214,37.25674
Makueni,November,2014,33,81,-1.54214,37.25674
Makueni,December,2014,33,79,-1.54214,37.25674
Mandera,January,2014,60,NA,3.93842,41.85732
Mandera,February,2014,57,NA,3.93842,41.85732
Mandera,March,2014,57,NA,3.93842,41.85732
Mandera,April,2014,56,NA,3.93842,41.85732
Mandera,May,2014,56,NA,3.93842,41.85732
Mandera,June,2014,57,NA,3.93842,41.85732
Mandera,July,2014,59,NA,3.93842,41.85732
Mandera,August,2014,61,NA,3.93842,41.85732
Mandera,September,2014,63,NA,3.93842,41.85732
Mandera,October,2014,66,NA,3.93842,41.85732
Mandera,November,2014,64,NA,3.93842,41.85732
Mandera,December,2014,60,NA,3.93842,41.85732
Marsabit,January,2014,53.3,NA,2.33806,37.99164
Marsabit,February,2014,50.9,NA,2.33806,37.99164
Marsabit,March,2014,48.1,NA,2.33806,37.99164
Marsabit,April,2014,44.7,NA,2.33806,37.99164
Marsabit,May,2014,47.9,NA,2.33806,37.99164
Marsabit,June,2014,51.5,NA,2.33806,37.99164
Marsabit,July,2014,49.6,NA,2.33806,37.99164
Marsabit,August,2014,53.6,NA,2.33806,37.99164
Marsabit,September,2014,49.1,NA,2.33806,37.99164
Marsabit,October,2014,51.2,NA,2.33806,37.99164
Marsabit,November,2014,50.7,NA,2.33806,37.99164
Marsabit,December,2014,48.8,NA,2.33806,37.99164
Meru,January,2014,36,65,0.04998,37.65001
Meru,February,2014,36,55,0.04998,37.65001
Meru,March,2014,30,58,0.04998,37.65001
Meru,April,2014,30,57,0.04998,37.65001
Meru,May,2014,30,63,0.04998,37.65001
Meru,June,2014,38,72,0.04998,37.65001
Meru,July,2014,40,68,0.04998,37.65001
Meru,August,2014,40,70,0.04998,37.65001
Meru,September,2014,40,70,0.04998,37.65001
Meru,October,2014,40,72,0.04998,37.65001
Meru,November,2014,36,75,0.04998,37.65001
Meru,December,2014,34,75,0.04998,37.65001
Narok,January,2014,58,128,-1.08869,35.87149
Narok,February,2014,60,126,-1.08869,35.87149
Narok,March,2014,63,125,-1.08869,35.87149
Narok,April,2014,65,123,-1.08869,35.87149
Narok,May,2014,66,123,-1.08869,35.87149
Narok,June,2014,66,124,-1.08869,35.87149
Narok,July,2014,65,124,-1.08869,35.87149
Narok,August,2014,62,125,-1.08869,35.87149
Narok,September,2014,63,125,-1.08869,35.87149
Narok,October,2014,63,125,-1.08869,35.87149
Narok,November,2014,63,127,-1.08869,35.87149
Narok,December,2014,62,126,-1.08869,35.87149
Nyeri,January,2014,43,88.5,-0.4193,36.9517
Nyeri,February,2014,44.3,80.8,-0.4193,36.9517
Nyeri,March,2014,45.7,87.8,-0.4193,36.9517
Nyeri,April,2014,45.5,91.4,-0.4193,36.9517
Nyeri,May,2014,47.6,89.6,-0.4193,36.9517
Nyeri,June,2014,47.4,83.1,-0.4193,36.9517
Nyeri,July,2014,47.8,79.5,-0.4193,36.9517
Nyeri,August,2014,49.1,80.7,-0.4193,36.9517
Nyeri,September,2014,50.4,91.8,-0.4193,36.9517
Nyeri,October,2014,50.5,91.9,-0.4193,36.9517
Nyeri,November,2014,47.1,86.9,-0.4193,36.9517
Nyeri,December,2014,44.9,85.9,-0.4193,36.9517
Samburu,January,2014,49.8,NA,1.1,36.7
Samburu,February,2014,47.95,NA,1.1,36.7
Samburu,March,2014,48.87,NA,1.1,36.7
Samburu,April,2014,49.5,NA,1.1,36.7
Samburu,May,2014,51.38,NA,1.1,36.7
Samburu,June,2014,52.02,NA,1.1,36.7
Samburu,July,2014,52.33,NA,1.1,36.7
Samburu,August,2014,52.8,NA,1.1,36.7
Samburu,September,2014,51.27,NA,1.1,36.7
Samburu,October,2014,50.43,NA,1.1,36.7
Samburu,November,2014,48.77,NA,1.1,36.7
Samburu,December,2014,48.33,NA,1.1,36.7
Taita Taveta,January,2014,41,88.9,-3.40457,38.36616
Taita Taveta,February,2014,41,91,-3.40457,38.36616
Taita Taveta,March,2014,40,92.1,-3.40457,38.36616
Taita Taveta,April,2014,40,92.1,-3.40457,38.36616
Taita Taveta,May,2014,40,92.1,-3.40457,38.36616
Taita Taveta,June,2014,39.8,88.9,-3.40457,38.36616
Taita Taveta,July,2014,39.8,88.9,-3.40457,38.36616
Taita Taveta,August,2014,39.9,89.2,-3.40457,38.36616
Taita Taveta,September,2014,39.6,91.4,-3.40457,38.36616
Taita Taveta,October,2014,39.8,90,-3.40457,38.36616
Taita Taveta,November,2014,38.9,89.2,-3.40457,38.36616
Taita Taveta,December,2014,39.2,89.8,-3.40457,38.36616
Tana River,January,2014,40,NA,-1.18902,39.83223
Tana River,February,2014,44,NA,-1.18902,39.83223
Tana River,March,2014,43,NA,-1.18902,39.83223
Tana River,April,2014,42,NA,-1.18902,39.83223
Tana River,May,2014,58,NA,-1.18902,39.83223
Tana River,June,2014,51,NA,-1.18902,39.83223
Tana River,July,2014,53,NA,-1.18902,39.83223
Tana River,August,2014,66,NA,-1.18902,39.83223
Tana River,September,2014,69,NA,-1.18902,39.83223
Tana River,October,2014,67,NA,-1.18902,39.83223
Tana River,November,2014,68,NA,-1.18902,39.83223
Tana River,December,2014,69,NA,-1.18902,39.83223
Tharaka Nithi,January,2014,40,NA,-0.15708,37.97344
Tharaka Nithi,February,2014,40,NA,-0.15708,37.97344
Tharaka Nithi,March,2014,35.7,NA,-0.15708,37.97344
Tharaka Nithi,April,2014,36.3,NA,-0.15708,37.97344
Tharaka Nithi,May,2014,39.3,NA,-0.15708,37.97344
Tharaka Nithi,June,2014,42.6,NA,-0.15708,37.97344
Tharaka Nithi,July,2014,41.5,NA,-0.15708,37.97344
Tharaka Nithi,August,2014,38,NA,-0.15708,37.97344
Tharaka Nithi,September,2014,36.1,NA,-0.15708,37.97344
Tharaka Nithi,October,2014,35.4,NA,-0.15708,37.97344
Tharaka Nithi,November,2014,34,NA,-0.15708,37.97344
Tharaka Nithi,December,2014,32.4,NA,-0.15708,37.97344
Turkana,January,2014,84,115.74,3.70367,34.87184
Turkana,February,2014,78,132,3.70367,34.87184
Turkana,March,2014,71,126.67,3.70367,34.87184
Turkana,April,2014,70,130,3.70367,34.87184
Turkana,May,2014,75,111.6,3.70367,34.87184
Turkana,June,2014,82,103.33,3.70367,34.87184
Turkana,July,2014,77,117.4,3.70367,34.87184
Turkana,August,2014,81,117.33,3.70367,34.87184
Turkana,September,2014,72,114.06,3.70367,34.87184
Turkana,October,2014,75,114.72,3.70367,34.87184
Turkana,November,2014,72,113.33,3.70367,34.87184
Turkana,December,2014,79,103.3,3.70367,34.87184
Wajir,January,2014,50,81.7,1.75047,40.0595
Wajir,February,2014,50,82.85,1.75047,40.0595
Wajir,March,2014,50,82,1.75047,40.0595
Wajir,April,2014,50,82.25,1.75047,40.0595
Wajir,May,2014,50,81.3,1.75047,40.0595
Wajir,June,2014,51.2,82.3,1.75047,40.0595
Wajir,July,2014,50,83.8,1.75047,40.0595
Wajir,August,2014,50,84.9,1.75047,40.0595
Wajir,September,2014,50,84.8,1.75047,40.0595
Wajir,October,2014,50,82.4,1.75047,40.0595
Wajir,November,2014,50,82.4,1.75047,40.0595
Wajir,December,2014,48.8,82,1.75047,40.0595
West Pokot,January,2014,29.36,82.64,1.25225,35.09099
West Pokot,February,2014,30.04,86.94,1.25225,35.09099
West Pokot,March,2014,31.84,87.75,1.25225,35.09099
West Pokot,April,2014,27.72,92.5,1.25225,35.09099
West Pokot,May,2014,35,113,1.25225,35.09099
West Pokot,June,2014,41.92,146,1.25225,35.09099
West Pokot,July,2014,42.17,110.4,1.25225,35.09099
West Pokot,August,2014,47.5,89.26,1.25225,35.09099
West Pokot,September,2014,42.5,76.44,1.25225,35.09099
West Pokot,October,2014,44.17,83.57,1.25225,35.09099
West Pokot,November,2014,29.67,85.7,1.25225,35.09099
West Pokot,December,2014,32.08,88.2,1.25225,35.09099
